investimento_fsa,coproducao,fomento_indireto,publico_total,qtd_sessoes,dias_cartaz,renda_total,independente,cat_duracao,animacao,documentario,ficcao,variedades,videomusical
True,False,False,2020.0,200.0,47.0,25751.47,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,10627.0,535.0,75.0,159340.71,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,118.0,12.0,6.0,590.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,40.0,11.0,8.0,730.49,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,6963.0,442.0,59.0,105120.87,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,89.0,7.0,7.0,1356.56,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,299.0,11.0,11.0,1984.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,11409.0,983.0,25.0,189973.7,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,730.0,102.0,30.0,9415.57,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,89.0,12.0,12.0,915.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,202.0,34.0,28.0,4027.88,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,4415.0,741.0,40.0,87815.85,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,189.0,55.0,18.0,1895.25,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,191.0,6.0,6.0,885.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,67.0,4.0,4.0,1690.5,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,163.0,14.0,14.0,2649.51,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2965.0,226.0,68.0,49706.6,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1210.0,222.0,32.0,18530.65,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,73.0,5.0,5.0,1455.6200000000001,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,414.0,106.0,21.0,8010.73,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,3127.0,313.0,47.0,55815.7,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,4454.0,300.0,73.0,60622.65,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,345.0,30.0,30.0,3562.09,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,37.0,4.0,4.0,370.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,51330.0,1256.0,22.0,883700.75,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,7.0,3.0,3.0,139.58,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,227.0,68.0,33.0,2295.87,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,3217.0,201.0,52.0,34864.38,True,LONGA METRAGEM,True,False,False,False,False
True,False,False,9849.0,1104.0,34.0,131517.48,True,LONGA METRAGEM,True,False,False,False,False
True,False,False,1084.0,111.0,49.0,12981.52,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,258.0,40.0,24.0,5528.11,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2.0,1.0,1.0,39.58,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,22984.0,2594.0,21.0,413238.67,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,5625.0,267.0,68.0,67958.28,True,LONGA METRAGEM,False,True,False,False,False
False,True,False,75.0,1.0,1.0,1125.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,310.0,58.0,18.0,4218.82,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1223.0,184.0,36.0,16200.34,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,224.0,10.0,10.0,3248.0,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,77.0,7.0,7.0,2020.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,539.0,22.0,12.0,3003.64,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1656.0,163.0,30.0,14300.37,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,15.0,1.0,1.0,181.95,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,3834.0,700.0,18.0,67653.1,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,493.0,73.0,12.0,8243.38,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,765.0,193.0,27.0,15575.8,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,8.0,6.0,6.0,159.52,False,LONGA METRAGEM,False,False,False,True,False
False,False,False,103.0,7.0,7.0,2053.82,False,CURTA METRAGEM,False,False,False,False,True
False,False,False,8.0,3.0,3.0,159.52,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,2807.0,661.0,25.0,57733.38,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,4.0,4.0,0.0,False,CURTA METRAGEM,True,False,False,False,False
True,False,False,139.0,7.0,7.0,825.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2.0,1.0,1.0,20.0,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,40.0,36.0,36.0,797.6,True,CURTA METRAGEM,False,False,False,False,True
True,False,False,725.0,67.0,19.0,10284.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,765.0,140.0,133.0,15254.1,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,522782.0,13888.0,73.0,8598477.11,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,18.0,1.0,1.0,358.92,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1773.0,254.0,64.0,29120.08,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,342.0,69.0,33.0,3305.52,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,517.0,79.0,22.0,8542.67,True,LONGA METRAGEM,False,True,False,False,False
False,True,False,1173.0,115.0,31.0,13723.12,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,558.0,58.0,25.0,7771.09,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,10844.0,1301.0,14.0,188089.51,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,373.0,83.0,32.0,2897.89,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,251.0,25.0,18.0,5525.95,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,49974.0,5284.0,67.0,871598.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,389.0,56.0,27.0,5510.32,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,323.0,55.0,18.0,5189.74,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,275.0,14.0,11.0,5084.93,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,10.0,2.0,2.0,273.0,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,526.0,83.0,29.0,8797.46,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,21.0,6.0,6.0,418.74,True,CURTA METRAGEM,False,False,False,False,True
True,False,True,1377.0,167.0,39.0,20630.68,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,5395.0,354.0,73.0,57744.44,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,4338.0,264.0,55.0,54761.34,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2364.0,497.0,35.0,45309.99,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,11.0,1.0,1.0,219.34,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,8.0,6.0,6.0,115.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,406.0,40.0,40.0,3727.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,0.0,1.0,1.0,0.0,False,LONGA METRAGEM,False,True,False,False,False
False,True,False,182.0,22.0,22.0,3629.0800000000004,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,520.0,87.0,38.0,8293.68,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1.0,2.0,2.0,19.94,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,4033.0,565.0,38.0,91377.76,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,65.0,21.0,21.0,1296.1000000000001,True,CURTA METRAGEM,False,True,False,False,False
False,True,True,63.0,5.0,5.0,1256.22,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,9752.0,479.0,146.0,134832.28,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,582.0,10.0,1.0,11605.08,False,LONGA METRAGEM,False,True,False,False,False
True,False,True,22504.0,1180.0,51.0,422177.57,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1001.0,86.0,42.0,6371.26,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,3.0,1.0,1.0,59.82000000000001,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,12.0,1.0,1.0,239.28000000000003,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,103994.0,10199.0,34.0,1796583.13,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1407.0,163.0,36.0,15259.48,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,159.0,19.0,12.0,3009.07,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,400.0,42.0,20.0,5032.05,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,0.0,2.0,2.0,0.0,True,MÉDIA METRAGEM,False,False,False,False,True
True,True,False,2248.0,273.0,31.0,32747.1,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,4616.0,439.0,62.0,74814.94,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,2910.0,206.0,43.0,27735.7,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,2722.0,312.0,26.0,37008.8,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2.0,1.0,1.0,39.88,True,CURTA METRAGEM,False,False,True,False,False
False,False,False,472.0,98.0,23.0,6546.45,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,4695.0,346.0,44.0,65177.67,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,58.0,7.0,7.0,1156.52,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,993.0,72.0,26.0,13003.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,366.0,29.0,7.0,4368.8,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,8041.0,1191.0,20.0,149305.83,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,41.0,7.0,7.0,817.5400000000001,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,6.0,1.0,1.0,119.64000000000001,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,201.0,26.0,19.0,1980.57,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,2185.0,218.0,39.0,27497.67,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,64.0,11.0,11.0,1276.16,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,62.0,17.0,10.0,286.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,891.0,1104.0,595.0,17766.54,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,15601.0,1367.0,49.0,274873.84,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,91.0,6.0,6.0,910.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,454.0,117.0,33.0,5797.17,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,336.0,86.0,10.0,6527.13,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,268.0,54.0,44.0,2415.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,32.0,7.0,7.0,638.08,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,False,513.0,20.0,15.0,7322.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,3547.0,349.0,78.0,59033.74,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,27.0,8.0,8.0,538.38,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,83847.0,2838.0,138.0,1686841.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,2126.0,144.0,20.0,47434.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,47768.0,924.0,59.0,767672.4,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,2293.0,243.0,59.0,20593.15,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,834.0,103.0,101.0,16629.960000000003,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,214.0,23.0,12.0,3755.94,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2244.0,225.0,48.0,24382.54,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,17.0,6.0,6.0,338.98,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,548.0,83.0,15.0,8125.22,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,6.0,1.0,1.0,119.64000000000001,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,669.0,61.0,61.0,13339.86,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,1374.0,112.0,14.0,6914.65,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,78.0,14.0,14.0,1555.3200000000002,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,108.0,40.0,13.0,1828.31,False,LONGA METRAGEM,False,False,True,False,False
True,True,False,121.0,14.0,14.0,1320.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,273.0,38.0,17.0,2717.6,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,122730.0,7124.0,23.0,2320309.79,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,24560.0,1598.0,35.0,557642.58,False,LONGA METRAGEM,False,False,True,False,False
True,False,False,251.0,43.0,30.0,3702.06,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,11.0,4.0,4.0,149.0,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,725.0,107.0,28.0,10644.33,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,231.0,10.0,2.0,4878.19,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,155.0,1.0,1.0,3090.7000000000003,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,750.0,92.0,40.0,10399.03,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1215.0,82.0,26.0,9741.7,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,128.0,20.0,20.0,1381.13,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,1073.0,86.0,22.0,13525.1,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,39862.0,3043.0,29.0,825815.63,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,227.0,25.0,25.0,4526.38,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,532.0,71.0,16.0,8777.34,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,234.0,42.0,27.0,3465.0,True,LONGA METRAGEM,True,False,False,False,False
True,False,True,9653.0,1485.0,18.0,176711.61,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,521.0,11.0,11.0,5272.21,True,LONGA METRAGEM,False,True,False,False,False
False,True,False,14.0,1.0,1.0,279.16,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,287.0,14.0,14.0,5722.780000000001,True,MÉDIA METRAGEM,False,True,False,False,False
True,True,True,3032.0,256.0,48.0,35035.73,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,617.0,90.0,30.0,6883.84,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,5.0,7.0,7.0,99.7,False,MÉDIA METRAGEM,False,True,False,False,False
True,False,False,1068.0,67.0,34.0,9220.59,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,3043.0,269.0,70.0,41391.39,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,3165.0,197.0,21.0,55457.68,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,268.0,48.0,16.0,2695.65,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,364.0,363.0,327.0,3493.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,878046.0,20454.0,67.0,16285045.56,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,False,True,False,False
True,False,True,2640.0,208.0,39.0,38361.24,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,143.0,26.0,26.0,2851.42,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,65.0,7.0,7.0,852.0,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,1598.0,162.0,41.0,20419.46,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,336.0,13.0,13.0,6699.84,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,61.0,12.0,4.0,714.31,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,167878.0,5635.0,108.0,3491435.04,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2301323.0,36609.0,88.0,43752745.73,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,107.0,30.0,30.0,2133.58,True,CURTA METRAGEM,False,False,False,False,True
True,False,True,1091.0,76.0,44.0,12209.46,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,173.0,22.0,14.0,3316.91,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,247.0,18.0,18.0,4925.18,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,492.0,4.0,4.0,4537.14,True,LONGA METRAGEM,True,False,False,False,False
True,False,True,215707.0,10118.0,77.0,4249904.44,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,540.0,5.0,2.0,3678.5,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,18950.0,689.0,90.0,210628.76,True,LONGA METRAGEM,False,True,False,False,False
True,True,False,80.0,18.0,12.0,1671.28,True,LONGA METRAGEM,True,False,False,False,False
False,False,True,371.0,79.0,15.0,7173.31,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1018.0,166.0,23.0,18218.11,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,140414.0,4768.0,64.0,2962441.41,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,320.0,23.0,17.0,6294.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,280.0,7.0,7.0,5583.200000000001,False,CURTA METRAGEM,False,False,True,False,False
False,False,True,1649559.0,24775.0,79.0,32366041.76,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,497862.0,7619.0,93.0,8419388.24,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,107.0,12.0,12.0,2133.58,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,409.0,20.0,20.0,5998.3,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,19467.0,2457.0,14.0,338222.26,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,806.0,40.0,40.0,16071.640000000001,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,117.0,1.0,1.0,2332.98,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,182.0,50.0,18.0,2280.49,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,322.0,44.0,13.0,5645.79,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,9853.0,557.0,86.0,149097.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,3.0,1.0,1.0,59.82000000000001,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,9.0,1.0,1.0,179.46,False,LONGA METRAGEM,False,False,True,False,False
False,True,True,3990.0,603.0,76.0,77672.6,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,4679.0,171.0,51.0,72237.11,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,46800.0,4264.0,27.0,883700.5,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2188.0,652.0,420.0,43628.72,True,CURTA METRAGEM,False,False,True,False,False
False,False,True,199151.0,8761.0,45.0,4059762.48,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,2528.0,216.0,39.0,33372.31,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,3071.0,7.0,7.0,42330.38,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1071.0,114.0,48.0,10663.46,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,5218.0,83.0,6.0,104046.92000000001,True,LONGA METRAGEM,False,False,False,False,True
False,False,False,1555.0,72.0,34.0,31462.56,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1461.0,56.0,38.0,16316.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,427090.0,17737.0,94.0,7518738.37,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,3162.0,419.0,48.0,43923.32,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,86.0,9.0,9.0,1714.8400000000001,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,67.0,2.0,2.0,1335.98,True,LONGA METRAGEM,False,True,False,False,False
False,True,True,11531.0,803.0,71.0,183949.7,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,95265.0,5996.0,45.0,1737856.3,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,272.0,26.0,13.0,3804.27,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,137.0,7.0,7.0,1152.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,14.0,8.0,6.0,279.16,False,CURTA METRAGEM,False,False,False,False,True
True,False,False,112.0,116.0,108.0,2233.28,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,28629.0,4392.0,93.0,519003.18,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,210510.0,8954.0,67.0,3922844.02,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,5854.0,342.0,48.0,95500.63,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,7672.0,550.0,50.0,124487.05,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,590.0,57.0,22.0,5417.66,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1778.0,7.0,3.0,20545.18,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,521.0,50.0,34.0,5385.9,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,18.0,1.0,1.0,358.92,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,True,101.0,3.0,3.0,2015.12,False,LONGA METRAGEM,False,True,False,False,False
True,False,False,548.0,53.0,20.0,4874.63,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,True,6104.0,390.0,54.0,87157.22,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2575.0,381.0,176.0,51345.5,True,CURTA METRAGEM,False,True,False,False,False
True,True,True,6882.0,428.0,21.0,121234.91,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,72251.0,1835.0,105.0,1099911.28,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,629.0,47.0,19.0,9329.25,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,1328.0,125.0,33.0,11973.39,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,657.0,27.0,23.0,12050.54,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,80.0,10.0,2.0,1498.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,8562.0,1259.0,14.0,158259.43,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,4995.0,158.0,3.0,162010.57,False,LONGA METRAGEM,False,False,False,False,True
True,False,True,9101.0,2201.0,52.0,185196.65,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,2717.0,298.0,31.0,52784.95,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,925.0,102.0,33.0,11443.12,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,312.0,38.0,26.0,4336.11,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,20987.0,1043.0,99.0,365742.72,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,572.0,37.0,18.0,7598.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,142.0,48.0,6.0,3037.91,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,8803.0,1120.0,148.0,90885.46,True,LONGA METRAGEM,True,False,False,False,False
True,False,False,26.0,14.0,7.0,514.52,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,218.0,46.0,15.0,3296.76,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,41.0,7.0,7.0,397.5,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,12658.0,603.0,87.0,176830.25,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,13924.0,260.0,10.0,210512.99,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,731.0,75.0,36.0,6646.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,11.0,7.0,5.0,240.31,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,530.0,29.0,5.0,8847.38,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1147.0,173.0,12.0,22485.0,False,LONGA METRAGEM,False,False,True,False,False
False,False,True,590.0,3029.0,946.0,11764.6,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,2423.0,206.0,46.0,23635.17,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,55303.0,5715.0,26.0,1001579.62,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,50.0,10.0,10.0,997.0000000000001,False,LONGA METRAGEM,False,True,False,False,False
False,False,True,162.0,6.0,6.0,1635.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,19.0,3.0,3.0,378.86,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,17557.0,1787.0,27.0,344139.22,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,149.0,19.0,14.0,2430.27,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,83.0,6.0,6.0,830.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,6224.0,622.0,20.0,93323.1,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,63560.0,4741.0,22.0,1205152.75,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,4973.0,354.0,57.0,75508.43,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,576.0,61.0,28.0,9599.66,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1849.0,16.0,16.0,29508.16,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,510.0,53.0,53.0,10169.400000000001,True,CURTA METRAGEM,False,False,False,False,True
True,False,True,4817.0,666.0,14.0,91758.72,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2695.0,285.0,45.0,43624.62,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,3481.0,342.0,62.0,51554.92,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,236.0,5.0,5.0,4615.28,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,False,1373.0,129.0,26.0,16038.72,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,37.0,7.0,7.0,359.27,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,191945.0,5502.0,112.0,3454330.71,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,6829.0,454.0,57.0,109804.68,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,5860.0,435.0,57.0,108791.56,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,27.0,1.0,1.0,224.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,35.0,1.0,1.0,604.5,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,655.0,49.0,31.0,9560.34,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,148.0,1.0,1.0,2951.1200000000003,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,8.0,3.0,3.0,159.52,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1370.0,331.0,14.0,28408.89,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,243.0,38.0,24.0,2801.54,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,5430.0,787.0,89.0,80689.92,True,LONGA METRAGEM,True,False,False,False,False
False,True,False,5857306.0,73704.0,185.0,118216149.31,True,LONGA METRAGEM,False,False,True,False,False
