ano_exibicao,distribuidora,origem_empresa,publico,publico_br,renda,renda_br,titulos_exibidos,titulos_exibidos_br,titulos_lancados,titulos_lancados_br
2022,Sentimental Filme,Distribuição Nacional,45,45,817.0,817.0,1,1,0,0
2022,Sereia Filmes,Distribuição Nacional,1187,1187,15371.54,15371.54,3,3,3,3
2022,Sony,Distribuição Internacional,10167725,0,188261701.85,0.0,24,0,17,0
2022,Superoito Produções,Distribuição Nacional,202,202,3893.58,3893.58,1,1,1,1
2022,Synapse,Distribuição Nacional,57664,28644,1111866.26,528999.77,9,2,8,2
2022,T'Ai Criação,Distribuição Nacional,1208,1208,6390.34,6390.34,1,1,1,1
2022,Tortuga Studios,Distribuição Nacional,12,12,226.0,226.0,1,1,0,0
2022,Tucumán,Distribuição Nacional,168,168,2735.03,2735.03,1,1,1,1
2022,Valnei Souza Nunes Filho,Distribuição Nacional,472,472,14834.0,14834.0,1,1,1,1
2022,Videofilmes,Distribuição Nacional,248,248,2264.0,2264.0,1,1,0,0
2022,Vitrine Filmes,Distribuição Nacional,91498,84379,1662852.66,1529775.35,29,24,17,14
2022,Walper Ruas Produções,Distribuição Nacional,2,2,48.0,48.0,1,1,0,0
2022,Warner,Distribuição Internacional,32792629,2,617557107.86,40.0,63,1,30,1
2022,Zapata Filmes,Distribuição Nacional,29,29,507.0,507.0,1,1,0,0
2022,Zeta Filmes,Distribuição Nacional,12284,26,201417.77,165.0,9,1,7,0
